,Unnamed: 0,date,approx_time,activity,details,name,location,0,1,2,3,4,5
40,40,2019-05-06,15:15:47,"tweeted: Ukraine news - live: ‘Many killed’ in strike on Putin’s private Wagner HQ in eastern battle https://t.co/TaSZrtSyyy Love it, wish the leaders of Wagner Group were there when it was hit. Go Ukraine!",1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
41,41,2022-12-12,11:35:22,annotations: Ukraine,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
42,42,2022-12-12,11:35:22,annotations: Lemekhani Nyirenda,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
43,43,2022-12-12,11:35:22,annotations: Russia,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
44,44,2022-12-12,11:35:22,annotations: Wagner,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
45,45,2022-12-12,11:35:22,links: https://www.bbc.co.uk/news/world-africa-63935260,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
46,46,2011-10-05,23:32:32,"tweeted: #Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner
https://t.co/6OKafNyL8G",1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
47,47,2022-12-12,11:31:24,annotations: Ukraine,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
48,48,2022-12-12,11:31:24,annotations: Wagner,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
49,49,2022-12-12,11:31:24,annotations: Blackwater,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
50,50,2022-12-12,11:31:24,annotations: USA,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
51,51,2022-12-12,11:31:24,links: https://www.aljazeera.com/news/2022/12/12/ukraine-says-it-has-killed-wagner-mercenaries-who-are-they,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
52,52,2009-04-10,05:21:26,"tweeted: Ukraine says it killed Wagner mercenaries, who are they?  Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian military (like Blackwater in USA).

https://t.co/VLgTWD3Y8v",1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
53,0,2022-12-12,11:29:02,links: https://tubelive.page.link/dCPCLJK12D8T4Rqn8,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
54,1,2022-12-12,11:29:02,annotations: Wagner Group,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
55,2,2022-12-12,11:29:02,annotations: Bakhmut,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
56,3,2022-12-12,11:29:02,annotations: ukraine,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
57,4,2022-12-12,11:29:02,annotations: SlavaUkraini,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
58,5,2022-12-12,11:29:02,annotations: USA,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
59,6,2022-12-12,11:29:02,annotations: UkraineRussianWar,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
60,7,2022-12-12,11:29:02,annotations: QatarWorldCup2022,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
61,8,2014-10-19,22:38:50,"tweeted: Ukrainian Special Forces hunt down and destroy Wagner Group mercenaries in Bakhmut
##ukraine ##SlavaUkraini # ##USA ##UkraineRussianWar ##QatarWorldCup2022
https://t.co/HOHuCVCw5W",1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
62,9,2022-12-12,11:28:36,links: http://dlvr.it/SfDQPC,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
63,10,2022-12-12,11:28:36,annotations: Ukraine,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
64,11,2022-12-12,11:28:36,annotations: Lemekhani Nyirenda,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
65,12,2022-12-12,11:28:36,annotations: Russia,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
66,13,2022-12-12,11:28:36,annotations: Wagner,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
67,14,2022-01-08,12:03:57,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner https://t.co/IIDvKHCGtL,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
68,15,2022-12-12,11:28:16,links: https://arabic.cnn.com/world/video/2022/12/12/v130728-wagner-group-explosion-luhansk-melitopol-ukraine-russia-hodges,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
69,16,2022-12-12,11:28:16,annotations: بن هودجز,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
70,17,2022-12-12,11:28:16,annotations: أوكرانيا,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
71,18,2022-08-13,21:25:00,"tweeted: بن هودجز يوضح لـCNN ما يعنيه تفجير مقر مجموعة ""فاغنر"" الروسية في أوكرانيا - CNN Arabic https://t.co/ms6TxTYlcN",1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
72,19,2022-12-12,11:26:55,annotations: Ukraine,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
73,20,2022-12-12,11:26:55,annotations: Wagner,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
74,21,2022-12-12,11:26:55,annotations: Bangladesh,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
75,22,2022-12-12,11:26:55,annotations: Afghan,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
76,23,2022-12-12,11:26:55,annotations: Pakistan,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
77,24,2022-12-12,11:26:55,annotations: ck,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
78,25,2022-12-12,11:26:55,annotations: ber in U,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
79,26,2022-11-26,13:52:00,"tweeted: 🇺🇦 Ukraine strike hits Wagner group headquarters- official

🇧🇩 Bangladesh's opposition lawmakers quit parliament demand fresh vote

🇵🇰 🇦🇫 Several killed in firing by Afghan forces on Pakistan border

🏴󠁧󠁢󠁳󠁣󠁴󠁿 Suspected Lockerbie bomber in US custody:Scotland

#World #UkraineRussiaWar️",1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
80,27,2022-12-12,11:25:33,links: https://www.firstpost.com/explainers/wagner-group-russian-mercenary-group-ukraine-war-11794811.html?utm_source=twitter&utm_medium=social,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
81,28,2022-12-12,11:25:33,annotations: Russia,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
82,29,2022-12-12,11:25:33,annotations: WagnerPMC,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
83,30,2022-12-12,11:25:33,annotations: Ukraine,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
84,31,2022-12-12,11:25:33,annotations: Vladimir Putin,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
85,32,2022-12-12,11:25:33,annotations: Wagner,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
86,33,2022-12-12,11:25:33,annotations: PMC,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
87,34,2022-12-12,11:25:33,annotations: RussiaUkraineWar,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
88,35,2011-02-23,13:09:22,"tweeted: Members of Russia’s #WagnerPMC were killed following an attack by Ukraine’s armed forces on a hotel. The mercenaries, also known as Vladimir Putin’s private army, have been working in the shadows since 2014 #Wagner_PMC #RussiaUkraineWar 
https://t.co/CbjH36B2b9",1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
89,36,2022-12-12,11:25:33,links: https://www.reuters.com/world/europe/ukraine-regional-official-says-strike-hits-wagner-group-headquarters-2022-12-11/,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
90,37,2022-12-12,11:25:33,annotations: Ukraine,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
91,38,2022-12-12,11:25:33,annotations: Wagner,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
92,39,2022-12-12,11:25:33,annotations: Reuters,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
93,40,2022-03-11,09:59:19,tweeted: Ukraine regional official says strike hits Wagner group headquarters | Reuters https://t.co/IoFk2qLLrr,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
94,41,2022-12-12,11:25:09,links: https://globaltrends.digital/post/ukraine-war-lemekhani-nyirenda-was-recruited-by-russia-s-mercenary-group-wagner,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
95,42,2022-12-12,11:25:09,annotations: Ukraine,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
96,43,2022-12-12,11:25:09,annotations: Lemekhani Nyirenda,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
97,44,2022-12-12,11:25:09,annotations: Russia,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
98,45,2022-12-12,11:25:09,annotations: Wagner,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
99,46,2020-06-23,11:16:27,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner https://t.co/Ya91UGeb1D,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
100,47,2022-12-12,11:21:44,annotations: Russia,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
101,48,2022-12-12,11:21:44,annotations: Ukraine,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
102,49,2022-12-12,11:21:44,annotations: Wagner,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
103,50,2022-12-12,11:21:44,annotations: Russia,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
104,51,2022-03-13,11:31:00,tweeted: I would like to fight for Russia in Ukraine. I ask the Wagner group to give me the opportunity to fight for Russia.,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
105,52,2022-12-12,11:20:37,links: https://twitter.com/HerryNapit/status/1602262139745734656/photo/1,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
106,53,2022-12-12,11:20:37,annotations: Wagner Group,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
107,54,2022-12-12,11:20:37,annotations: Putin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
108,55,2022-12-12,11:20:37,annotations: Bakhmut,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
109,56,2022-12-12,11:20:37,annotations: Donetsk,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
110,57,2022-12-12,11:20:37,annotations: Ukraine,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
111,58,2022-12-12,11:20:37,annotations: Prigozhin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
112,59,2022-12-12,11:20:37,annotations: Kremlin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
113,60,2022-12-12,11:20:37,annotations: Russia,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
114,61,2022-12-12,11:20:37,annotations: Wagner,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
115,62,2022-12-12,11:20:37,annotations: UkraineWar,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
116,63,2020-01-13,02:40:35,"tweeted: Wagner Group is doing Putin’s dirty work in Bakhmut, Donetsk region, Ukraine. Its leader Prigozhin is trying to make a political gain, showing the Kremlin, Russia, that Wagner is the only Russian force that could counter the Ukrainians #Ukraine🇺🇦#UkraineWar #UkraineRussiaWar️ https://t.co/2zw4t3jg97",1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
117,64,2022-12-12,11:20:22,links: https://twitter.com/peripolemou/status/1602262079326535680/photo/1,1.6022620793265357e+18,peripolemou,UNKWN,,,,,,
118,65,2022-03-13,12:51:15,"tweeted: Η μελλοντική μας διατροφή . Αυτην μας ετοιμαζει ο Κλαους Σουαμπ και οι ομοιοι του.

 #russia_ukraine_war #usa #NATO #Wagner_group_pmc https://t.co/TzB2ia678g",1.6022620793265357e+18,peripolemou,UNKWN,,,,,,
119,0,2022-12-12,11:19:53,annotations: Ukraine,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
120,1,2022-12-12,11:19:53,annotations: Wagner,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
121,2,2022-12-12,11:19:53,annotations: The Jerusalem Post,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
122,3,2022-12-12,11:19:53,links: https://ift.tt/BQFjrLy,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
123,4,2009-12-02,14:44:38,tweeted: Ukraine regional official says strike hits Wagner group headquarters - The Jerusalem Post https://t.co/Q1Wumvubm1,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
124,5,2022-12-12,11:18:09,annotations: Wagner Group,1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
125,6,2022-12-12,11:18:09,mentions: S_Ibrahimkhil,1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
126,7,2009-01-07,16:45:07,"tweeted: @S_Ibrahimkhil Disclaimer: Wagner Group can mean a lot of things in this particular case. It is with high probability predictable that most of the people who were killed are ""undesirables"" who are faced with instant death if they decide not to fight. And ""undesirables"" in 🇷🇺 is a broad term.",1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
127,8,2022-12-12,11:17:35,annotations: Ukraine,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
128,9,2022-12-12,11:17:35,annotations: Wagner,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
129,10,2022-12-12,11:17:35,annotations: Luhansk,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
130,11,2022-12-12,11:17:35,annotations: Serhij Hajdaj,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
131,12,2022-12-12,11:17:35,annotations: Kyiv Independent,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
132,13,2019-06-27,02:58:25,"tweeted: #Ukraine Ukrainian forces have attacked the headquarters of the Wagner group in Luhansk.
According to the region's governor, Serhij Hajdaj, several people have been killed.
- It is about enormous losses, he tells the Kyiv Independent.",1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
133,14,2022-12-12,11:16:09,annotations: Luhansk,1.602261018159317e+18,INFONEWS2048,London,,,,,,
134,15,2022-12-12,11:16:09,annotations: Russia,1.602261018159317e+18,INFONEWS2048,London,,,,,,
135,16,2022-12-12,11:16:09,annotations: Wagner,1.602261018159317e+18,INFONEWS2048,London,,,,,,
136,17,2022-12-12,11:16:09,links: https://www.telegraph.co.uk/world-news/2022/12/11/ukraine-russia-war-news-putin-nuclear-iran-drones-latest/,1.602261018159317e+18,INFONEWS2048,London,,,,,,
137,18,2011-11-03,19:35:37,"tweeted: The Luhansk headquarters of Russia's notorious Wagner mercenary group has been struck, causing significant losses, according to a Ukrainian official.
 https://t.co/wE0wYUYhvm",1.602261018159317e+18,INFONEWS2048,London,,,,,,
138,19,2022-12-12,11:15:36,annotations: Ukraine,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
139,20,2022-12-12,11:15:36,annotations: Wagner,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
140,21,2022-12-12,11:15:36,links: https://ievren.org/europe/live-blog-ukraine-strike-hits-wagner-group-headquarters-official/,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
141,22,2011-11-08,15:40:01,tweeted: Live blog: Ukraine strike hits Wagner group headquarters – official https://t.co/8Pt2SCPwnV,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
142,23,2022-12-12,11:15:28,mentions: VeraIrisZ,1.602260844204757e+18,ievrenofficial,India,,,,,,
143,24,2022-12-12,11:15:28,mentions: genesis_rrn,1.602260844204757e+18,ievrenofficial,India,,,,,,
144,25,2022-12-12,11:15:28,mentions: Giyu_007,1.602260844204757e+18,ievrenofficial,India,,,,,,
145,26,2022-12-12,11:15:28,mentions: AZgeopolitics,1.602260844204757e+18,ievrenofficial,India,,,,,,
146,27,2022-04-11,16:49:54,"tweeted: @VeraIrisZ @genesis_rrn @Giyu_007 @AZgeopolitics A svakako cu uvek pre podrzavati Putina, Rusku vojsku pa cak i Wagner, jer su svakako bolji od Americke vojske, NATO-a,  CIA, Erik Prince-a i njihovih placenih ubica Academi ili ti Blackwater, Greystone i Mozart Group. Pljackasi i masovne ubice.",1.602260844204757e+18,ievrenofficial,India,,,,,,
147,28,2022-12-12,11:14:55,annotations: Ukraine,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
148,29,2022-12-12,11:14:55,annotations: Wagner,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
149,30,2022-12-12,11:14:55,links: https://www.jpost.com/international/article-724629,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
150,31,2021-10-07,08:33:41,"tweeted: Ukraine regional official says strike hits Wagner group headquarters

 https://t.co/gOJ2ee4dbl",1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
151,32,2022-12-12,11:11:40,annotations: LCD,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
152,33,2022-12-12,11:11:40,annotations: Mozart Group,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
153,34,2022-12-12,11:11:40,annotations: Stravinsky,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
154,35,2022-12-12,11:11:40,annotations: Mahler,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
155,36,2022-12-12,11:11:40,annotations: Wagner,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
156,37,2022-12-12,11:11:40,links: https://twitter.com/ivan_8848/status/1602259889778221056/video/1,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
157,38,2015-05-23,22:36:41,"tweeted: I can't stand LCD marketing, for reals man 'Mozart Group', I know it's been said before by others, but still. How uncreative can you get?

Why not Stravinsky group, or Mahler group or anything relevant to the 19th century to mirror this Wagner stuff. https://t.co/A2XFcoEn36",1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
158,39,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
159,40,2022-12-12,11:09:45,annotations: Russia,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
160,41,2022-12-12,11:09:45,annotations: Wagner,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
161,42,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
162,43,2022-12-12,11:09:45,annotations: Luhansk,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
163,44,2022-12-12,11:09:45,mentions: savunmaisleri,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
164,45,2022-12-12,11:09:45,links: https://twitter.com/metesohtaoglu/status/1602259403985633283/video/1,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
165,46,2021-05-23,18:50:14,"tweeted: 📹 #Ukraine- Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group in eastern Ukraine, Luhansk with HIMARS system.
📹 @savunmaisleri https://t.co/JslyACWPo4",1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
166,47,2022-12-12,11:09:16,annotations: Wagner,1.6022592819145974e+18,Giyu_007,Bharat,,,,,,
167,48,2022-12-12,11:09:16,annotations: Nazi,1.6022592819145974e+18,Giyu_007,Bharat,,,,,,
168,49,2022-12-12,11:09:16,mentions: DMB12445,1.6022592819145974e+18,Giyu_007,Bharat,,,,,,
169,50,2022-07-08,21:12:37,tweeted: @DMB12445 The building was being used by Wagner who are a Neo - Nazi mercenary group,1.6022592819145974e+18,Giyu_007,Bharat,,,,,,
170,0,2022-12-12,11:07:03,links: http://dlvr.it/SfDM8t,1.602258725917819e+18,al5brq8,"Al Adailiya, Kuwait",,,,,,
171,1,2015-01-19,14:30:00,"tweeted: بن هودجز يوضح لـCNN ما يعنيه تفجير مقر مجموعة ""فاغنر"" الروسية في أوكرانيا https://t.co/sUoyHx0anO",1.602258725917819e+18,al5brq8,"Al Adailiya, Kuwait",,,,,,
172,2,2022-12-12,11:06:51,links: https://newsfet.com/ukraine-%ce%b2%ce%bf%ce%bc%ce%b2%ce%b1%cf%81%ce%b4%ce%b9%cf%83%cf%84%ce%ad%cf%82-hotels-with-members-of-the-wagner-group/,1.6022586752714383e+18,newsfet777,United States,,,,,,
173,3,2022-02-11,12:05:24,tweeted: Ukraine: βομβαρδιστές hotels with members of the Wagner Group https://t.co/JYMYcYtXoy,1.6022586752714383e+18,newsfet777,United States,,,,,,
174,4,2022-12-12,11:05:19,annotations: Ukraine,1.6022582909304996e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
175,5,2022-12-12,11:05:19,annotations: Wagner,1.6022582909304996e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
176,6,2011-05-21,00:11:46,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian army.",1.6022582909304996e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
